País,Ano,Litros,Valor,TempAr,Precipitacao,Inflação,PIB_Brasil_Trilhoes,PIB_RS_Trilhoes,USD BRL,ValorPorLitro
Países Baixos,2016,42953.0,190203.0,17.7,1.0,6.29,6.269,0.409,3.4607,4.43
Martinica,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Nigéria,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
"Marshall, Ilhas",2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Indonésia,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Malavi,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Panamá,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Irã,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Iraque,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Irlanda,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Itália,2016,585.0,3465.0,17.7,1.0,6.29,6.269,0.409,3.4607,5.92
Jamaica,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Malta,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Japão,2016,34341.0,90954.0,17.7,1.0,6.29,6.269,0.409,3.4607,2.65
Letônia,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Líbano,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Libéria,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Luxemburgo,2016,2759.0,21426.0,17.7,1.0,6.29,6.269,0.409,3.4607,7.77
Macau,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Malásia,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Jordânia,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Paraguai,2016,985739.0,1655417.0,17.7,1.0,6.29,6.269,0.409,3.4607,1.68
Suazilândia,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Pitcairn,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
India,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Vietnã,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Venezuela,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Vanuatu,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Uruguai,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Tuvalu,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Turquia,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Tunísia,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Trinidade Tobago,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Toquelau,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Togo,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
"Tcheca, República",2016,3837.0,28473.0,17.7,1.0,6.29,6.269,0.409,3.4607,7.42
Tanzânia,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Taiwan (Formosa),2016,16967.0,80379.0,17.7,1.0,6.29,6.269,0.409,3.4607,4.74
Tailândia,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Suriname,2016,900.0,1375.0,17.7,1.0,6.29,6.269,0.409,3.4607,1.53
Suíça,2016,4230.0,33340.0,17.7,1.0,6.29,6.269,0.409,3.4607,7.88
Polônia,2016,11457.0,35402.0,17.7,1.0,6.29,6.269,0.409,3.4607,3.09
Porto Rico,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Portugal,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Quênia,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Reino Unido,2016,117044.0,536681.0,17.7,1.0,6.29,6.269,0.409,3.4607,4.59
República Dominicana,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Peru,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Rússia,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
São Tomé e Príncipe,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
São Vicente e Granadinas,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Senegal,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Serra Leoa,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Singapura,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Suécia,2016,291.0,1214.0,17.7,1.0,6.29,6.269,0.409,3.4607,4.17
São Cristóvão e Névis,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Ilhas Virgens,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Ilha de Man,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Hungria,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Chipre,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
China,2016,134106.0,499622.0,17.7,1.0,6.29,6.269,0.409,3.4607,3.73
Chile,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
"Cayman, Ilhas",2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Catar,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Canadá,2016,13711.0,71096.0,17.7,1.0,6.29,6.269,0.409,3.4607,5.19
Camarões,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Cabo Verde,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Bulgária,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Brasil,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Bósnia-Herzegovina,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Bolívia,2016,13586.0,16902.0,17.7,1.0,6.29,6.269,0.409,3.4607,1.24
Bermudas,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Benin,2016,5040.0,20333.0,17.7,1.0,6.29,6.269,0.409,3.4607,4.03
Belice,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Bélgica,2016,7200.0,46534.0,17.7,1.0,6.29,6.269,0.409,3.4607,6.46
Barein,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
África do Sul,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
"Alemanha, República Democrática",2016,14012.0,68109.0,17.7,1.0,6.29,6.269,0.409,3.4607,4.86
Angola,2016,7359.0,35390.0,17.7,1.0,6.29,6.269,0.409,3.4607,4.81
Anguilla,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Antígua e Barbuda,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Antilhas Holandesas,2016,16641.0,26450.0,17.7,1.0,6.29,6.269,0.409,3.4607,1.59
Cingapura,2016,5445.0,13199.0,17.7,1.0,6.29,6.269,0.409,3.4607,2.42
Arábia Saudita,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Aruba,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Austrália,2016,1954.0,13799.0,17.7,1.0,6.29,6.269,0.409,3.4607,7.06
Áustria,2016,675.0,5220.0,17.7,1.0,6.29,6.269,0.409,3.4607,7.73
Bahamas,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Bangladesh,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Barbados,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Argentina,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
"Cocos (Keeling), Ilhas",2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Afeganistão,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Comores,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Colômbia,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Hong Kong,2016,6975.0,86199.0,17.7,1.0,6.29,6.269,0.409,3.4607,12.36
Honduras,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Haiti,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Guine Equatorial,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Guine Bissau,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Guiana Francesa,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Guiana,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Guatemala,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Granada,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Gibraltar,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Gana,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
França,2016,6037.0,30055.0,17.7,1.0,6.29,6.269,0.409,3.4607,4.98
Finlândia,2016,7617.0,41003.0,17.7,1.0,6.29,6.269,0.409,3.4607,5.38
Filipinas,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Grécia,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Estados Unidos,2016,258072.0,687411.0,17.7,1.0,6.29,6.269,0.409,3.4607,2.66
Estônia,2016,900.0,4800.0,17.7,1.0,6.29,6.269,0.409,3.4607,5.33
"Coreia, Republica Sul",2016,8.0,20.0,17.7,1.0,6.29,6.269,0.409,3.4607,2.5
Costa do Marfim,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Costa Rica,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Croácia,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Curaçao,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Dinamarca,2016,1278.0,8171.0,17.7,1.0,6.29,6.269,0.409,3.4607,6.39
Cuba,2016,63741.0,69830.0,17.7,1.0,6.29,6.269,0.409,3.4607,1.1
Congo,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
El Salvador,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Emirados Arabes Unidos,2016,585.0,2760.0,17.7,1.0,6.29,6.269,0.409,3.4607,4.72
Equador,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
"Eslovaca, Republica",2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Espanha,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Dominica,2016,0.0,0.0,17.7,1.0,6.29,6.269,0.409,3.4607,
Namíbia,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Mauritânia,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
México,2017,664.0,2292.0,18.3,0.9,2.95,6.585,0.423,3.1764,3.45
Moçambique,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Montenegro,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Nicarágua,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Palau,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Noruega,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Nova Caledônia,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Nova Zelândia,2017,1678.0,8140.0,18.3,0.9,2.95,6.585,0.423,3.1764,4.85
Omã,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Países Baixos,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Martinica,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Nigéria,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
"Marshall, Ilhas",2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Indonésia,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Malavi,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Panamá,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Irã,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Iraque,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Irlanda,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Itália,2017,468.0,2248.0,18.3,0.9,2.95,6.585,0.423,3.1764,4.8
Jamaica,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Malta,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Japão,2017,33909.0,92886.0,18.3,0.9,2.95,6.585,0.423,3.1764,2.74
Letônia,2017,387.0,3723.0,18.3,0.9,2.95,6.585,0.423,3.1764,9.62
Líbano,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Libéria,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Luxemburgo,2017,2719.0,21947.0,18.3,0.9,2.95,6.585,0.423,3.1764,8.07
Macau,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Malásia,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Jordânia,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Paraguai,2017,2393468.0,4274650.0,18.3,0.9,2.95,6.585,0.423,3.1764,1.79
Suazilândia,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Pitcairn,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
India,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Vietnã,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Venezuela,2017,680.0,2646.0,18.3,0.9,2.95,6.585,0.423,3.1764,3.89
Vanuatu,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Uruguai,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Tuvalu,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Turquia,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Tunísia,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Trinidade Tobago,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Toquelau,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Togo,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
"Tcheca, República",2017,2746.0,16947.0,18.3,0.9,2.95,6.585,0.423,3.1764,6.17
Tanzânia,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Taiwan (Formosa),2017,14988.0,43954.0,18.3,0.9,2.95,6.585,0.423,3.1764,2.93
Tailândia,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Suriname,2017,3690.0,5638.0,18.3,0.9,2.95,6.585,0.423,3.1764,1.53
Suíça,2017,6525.0,74816.0,18.3,0.9,2.95,6.585,0.423,3.1764,11.47
Polônia,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Porto Rico,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Portugal,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Quênia,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Reino Unido,2017,60711.0,242883.0,18.3,0.9,2.95,6.585,0.423,3.1764,4.0
República Dominicana,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Peru,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Rússia,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
São Tomé e Príncipe,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
São Vicente e Granadinas,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Senegal,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Serra Leoa,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Singapura,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Suécia,2017,15445.0,64953.0,18.3,0.9,2.95,6.585,0.423,3.1764,4.21
São Cristóvão e Névis,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Ilhas Virgens,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Ilha de Man,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Hungria,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Chipre,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
China,2017,67594.0,266086.0,18.3,0.9,2.95,6.585,0.423,3.1764,3.94
Chile,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
"Cayman, Ilhas",2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Catar,2017,13338.0,81606.0,18.3,0.9,2.95,6.585,0.423,3.1764,6.12
Canadá,2017,6075.0,30658.0,18.3,0.9,2.95,6.585,0.423,3.1764,5.05
Camarões,2017,1749.0,7476.0,18.3,0.9,2.95,6.585,0.423,3.1764,4.27
Cabo Verde,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Bulgária,2017,117.0,1579.0,18.3,0.9,2.95,6.585,0.423,3.1764,13.5
Brasil,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Bósnia-Herzegovina,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Bolívia,2017,9495.0,23085.0,18.3,0.9,2.95,6.585,0.423,3.1764,2.43
Bermudas,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Benin,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Belice,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Bélgica,2017,2790.0,16405.0,18.3,0.9,2.95,6.585,0.423,3.1764,5.88
Barein,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
África do Sul,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
"Alemanha, República Democrática",2017,15467.0,87702.0,18.3,0.9,2.95,6.585,0.423,3.1764,5.67
Angola,2017,10170.0,61680.0,18.3,0.9,2.95,6.585,0.423,3.1764,6.06
Anguilla,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Antígua e Barbuda,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Antilhas Holandesas,2017,5400.0,8550.0,18.3,0.9,2.95,6.585,0.423,3.1764,1.58
Cingapura,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Arábia Saudita,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Aruba,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Austrália,2017,1350.0,7500.0,18.3,0.9,2.95,6.585,0.423,3.1764,5.56
Áustria,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Bahamas,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Bangladesh,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Barbados,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Argentina,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
"Cocos (Keeling), Ilhas",2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Afeganistão,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Comores,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Colômbia,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Hong Kong,2017,1934.0,8180.0,18.3,0.9,2.95,6.585,0.423,3.1764,4.23
Honduras,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Haiti,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Guine Equatorial,2017,2639.0,30563.0,18.3,0.9,2.95,6.585,0.423,3.1764,11.58
Guine Bissau,2017,48.0,90.0,18.3,0.9,2.95,6.585,0.423,3.1764,1.88
Guiana Francesa,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Guiana,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Guatemala,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Granada,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Gibraltar,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Gana,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
França,2017,4253.0,21654.0,18.3,0.9,2.95,6.585,0.423,3.1764,5.09
Finlândia,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Filipinas,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Grécia,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Estados Unidos,2017,132688.0,1523699.0,18.3,0.9,2.95,6.585,0.423,3.1764,11.48
Estônia,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
"Coreia, Republica Sul",2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Costa do Marfim,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Costa Rica,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Croácia,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Curaçao,2017,12340.0,23011.0,18.3,0.9,2.95,6.585,0.423,3.1764,1.86
Dinamarca,2017,581.0,2829.0,18.3,0.9,2.95,6.585,0.423,3.1764,4.87
Cuba,2017,62791.0,72229.0,18.3,0.9,2.95,6.585,0.423,3.1764,1.15
Congo,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
El Salvador,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Emirados Arabes Unidos,2017,675.0,3302.0,18.3,0.9,2.95,6.585,0.423,3.1764,4.89
Equador,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
"Eslovaca, Republica",2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Espanha,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Dominica,2017,0.0,0.0,18.3,0.9,2.95,6.585,0.423,3.1764,
Namíbia,2018,0.0,0.0,18.1,0.8,3.75,7.004,0.457,3.7535,
Mauritânia,2018,0.0,0.0,18.1,0.8,3.75,7.004,0.457,3.7535,
México,2018,2748.0,9744.0,18.1,0.8,3.75,7.004,0.457,3.7535,3.55
Moçambique,2018,0.0,0.0,18.1,0.8,3.75,7.004,0.457,3.7535,
Montenegro,2018,0.0,0.0,18.1,0.8,3.75,7.004,0.457,3.7535,
Nicarágua,2018,0.0,0.0,18.1,0.8,3.75,7.004,0.457,3.7535,
Palau,2018,0.0,0.0,18.1,0.8,3.75,7.004,0.457,3.7535,
Noruega,2018,1295.0,9847.0,18.1,0.8,3.75,7.004,0.457,3.7535,7.6
Nova Caledônia,2018,0.0,0.0,18.1,0.8,3.75,7.004,0.457,3.7535,
Nova Zelândia,2018,969.0,5565.0,18.1,0.8,3.75,7.004,0.457,3.7535,5.74
Omã,2018,0.0,0.0,18.1,0.8,3.75,7.004,0.457,3.7535,
Países Baixos,2018,9451.0,32395.0,18.1,0.8,3.75,7.004,0.457,3.7535,3.43
Martinica,2018,0.0,0.0,18.1,0.8,3.75,7.004,0.457,3.7535,
Nigéria,2018,5175.0,6250.0,18.1,0.8,3.75,7.004,0.457,3.7535,1.21
"Marshall, Ilhas",2018,923.0,2436.0,18.1,0.8,3.75,7.004,0.457,3.7535,2.64
Indonésia,2018,0.0,0.0,18.1,0.8,3.75,7.004,0.457,3.7535,
Malavi,2018,0.0,0.0,18.1,0.8,3.75,7.004,0.457,3.7535,
Panamá,2018,1183.0,3117.0,18.1,0.8,3.75,7.004,0.457,3.7535,2.63
Irã,2018,0.0,0.0,18.1,0.8,3.75,7.004,0.457,3.7535,
Iraque,2018,0.0,0.0,18.1,0.8,3.75,7.004,0.457,3.7535,
Irlanda,2018,7560.0,25767.0,18.1,0.8,3.75,7.004,0.457,3.7535,3.41
Itália,2018,3661.0,13260.0,18.1,0.8,3.75,7.004,0.457,3.7535,3.62
Jamaica,2018,0.0,0.0,18.1,0.8,3.75,7.004,0.457,3.7535,
Malta,2018,503.0,1192.0,18.1,0.8,3.75,7.004,0.457,3.7535,2.37
Japão,2018,36992.0,112342.0,18.1,0.8,3.75,7.004,0.457,3.7535,3.04
Letônia,2018,0.0,0.0,18.1,0.8,3.75,7.004,0.457,3.7535,
Líbano,2018,0.0,0.0,18.1,0.8,3.75,7.004,0.457,3.7535,
Libéria,2018,658.0,3100.0,18.1,0.8,3.75,7.004,0.457,3.7535,4.71
Luxemburgo,2018,1778.0,11053.0,18.1,0.8,3.75,7.004,0.457,3.7535,6.22
Macau,2018,0.0,0.0,18.1,0.8,3.75,7.004,0.457,3.7535,
Malásia,2018,15.0,33.0,18.1,0.8,3.75,7.004,0.457,3.7535,2.2
Jordânia,2018,0.0,0.0,18.1,0.8,3.75,7.004,0.457,3.7535,
Paraguai,2018,3234168.0,5494321.0,18.1,0.8,3.75,7.004,0.457,3.7535,1.7
Suazilândia,2018,0.0,0.0,18.1,0.8,3.75,7.004,0.457,3.7535,
Pitcairn,2018,0.0,0.0,18.1,0.8,3.75,7.004,0.457,3.7535,
India,2018,0.0,0.0,18.1,0.8,3.75,7.004,0.457,3.7535,
Vietnã,2018,0.0,0.0,18.1,0.8,3.75,7.004,0.457,3.7535,
Venezuela,2018,71.0,355.0,18.1,0.8,3.75,7.004,0.457,3.7535,5.0
Vanuatu,2018,0.0,0.0,18.1,0.8,3.75,7.004,0.457,3.7535,
Uruguai,2018,7711.0,29617.0,18.1,0.8,3.75,7.004,0.457,3.7535,3.84
Tuvalu,2018,0.0,0.0,18.1,0.8,3.75,7.004,0.457,3.7535,
Turquia,2018,360.0,150.0,18.1,0.8,3.75,7.004,0.457,3.7535,0.42
Tunísia,2018,0.0,0.0,18.1,0.8,3.75,7.004,0.457,3.7535,
Trinidade Tobago,2018,0.0,0.0,18.1,0.8,3.75,7.004,0.457,3.7535,
Toquelau,2018,0.0,0.0,18.1,0.8,3.75,7.004,0.457,3.7535,
Togo,2018,0.0,0.0,18.1,0.8,3.75,7.004,0.457,3.7535,
"Tcheca, República",2018,2712.0,20980.0,18.1,0.8,3.75,7.004,0.457,3.7535,7.74
Tanzânia,2018,0.0,0.0,18.1,0.8,3.75,7.004,0.457,3.7535,
